run_id,sweep_key,sweep_value,model_name,seed,n_samples,anomaly_ratio,label_noise,pr_auc,recall_anomaly,precision_anomaly,f1_anomaly,accuracy,tn,fp,fn,tp
n_samples_5000_seed_4_vqc_2,n_samples,5000,vqc_2,4,5000,0.05,0.05,0.10113535072236028,0.0,0.0,0.0,0.904,1356,0,144,0
n_samples_5000_seed_4_random_forest,n_samples,5000,random_forest,4,5000,0.05,0.05,0.570008552600903,0.5,0.935064935064935,0.6515837104072398,0.9486666666666667,1351,5,72,72
n_samples_5000_seed_4_svm,n_samples,5000,svm,4,5000,0.05,0.05,0.592136101266214,0.4930555555555556,0.9594594594594594,0.6513761467889908,0.9493333333333334,1353,3,73,71
n_samples_5000_seed_4_vqc_1,n_samples,5000,vqc_1,4,5000,0.05,0.05,0.11661323330457357,0.3125,0.10869565217391304,0.16129032258064516,0.688,987,369,99,45
n_samples_5000_seed_3_vqc_4,n_samples,5000,vqc_4,3,5000,0.05,0.05,0.14950170465046705,0.2323943661971831,0.16097560975609757,0.19020172910662825,0.8126666666666666,1186,172,109,33
n_samples_5000_seed_3_vqc_3,n_samples,5000,vqc_3,3,5000,0.05,0.05,0.3884389217663328,0.176056338028169,0.9615384615384616,0.2976190476190476,0.9213333333333333,1357,1,117,25
n_samples_5000_seed_3_vqc_2,n_samples,5000,vqc_2,3,5000,0.05,0.05,0.1498945089297804,0.0,0.0,0.0,0.9053333333333333,1358,0,142,0
n_samples_5000_seed_3_random_forest,n_samples,5000,random_forest,3,5000,0.05,0.05,0.5192819003332616,0.45774647887323944,0.9420289855072463,0.6161137440758294,0.946,1354,4,77,65
n_samples_5000_seed_3_svm,n_samples,5000,svm,3,5000,0.05,0.05,0.5480167481096574,0.4507042253521127,0.9552238805970149,0.6124401913875598,0.946,1355,3,78,64
n_samples_5000_seed_3_vqc_1,n_samples,5000,vqc_1,3,5000,0.05,0.05,0.09391995147968041,0.23943661971830985,0.07906976744186046,0.11888111888111888,0.664,962,396,108,34
n_samples_5000_seed_1_vqc_4,n_samples,5000,vqc_4,1,5000,0.05,0.05,0.10130843454503279,0.13286713286713286,0.09947643979057591,0.11377245508982035,0.8026666666666666,1185,172,124,19
n_samples_5000_seed_1_vqc_3,n_samples,5000,vqc_3,1,5000,0.05,0.05,0.37540118767862884,0.13986013986013987,1.0,0.24539877300613497,0.918,1357,0,123,20
n_samples_5000_seed_1_vqc_2,n_samples,5000,vqc_2,1,5000,0.05,0.05,0.1022249095083043,0.0,0.0,0.0,0.9046666666666666,1357,0,143,0
n_samples_5000_seed_1_random_forest,n_samples,5000,random_forest,1,5000,0.05,0.05,0.5877029716402425,0.4965034965034965,0.9594594594594594,0.6543778801843319,0.95,1354,3,72,71
n_samples_5000_seed_1_svm,n_samples,5000,svm,1,5000,0.05,0.05,0.5885459773037159,0.4825174825174825,0.9583333333333334,0.641860465116279,0.9486666666666667,1354,3,74,69
n_samples_5000_seed_1_vqc_1,n_samples,5000,vqc_1,1,5000,0.05,0.05,0.11722642524687088,0.3006993006993007,0.10336538461538461,0.15384615384615385,0.6846666666666666,984,373,100,43
n_samples_5000_seed_0_vqc_4,n_samples,5000,vqc_4,0,5000,0.05,0.05,0.09878701901477245,0.16901408450704225,0.10126582278481013,0.1266490765171504,0.7793333333333333,1145,213,118,24
n_samples_5000_seed_0_vqc_3,n_samples,5000,vqc_3,0,5000,0.05,0.05,0.3737416537206408,0.1619718309859155,0.8846153846153846,0.27380952380952384,0.9186666666666666,1355,3,119,23
n_samples_5000_seed_0_vqc_2,n_samples,5000,vqc_2,0,5000,0.05,0.05,0.12365923779408797,0.0,0.0,0.0,0.9053333333333333,1358,0,142,0
n_samples_5000_seed_0_random_forest,n_samples,5000,random_forest,0,5000,0.05,0.05,0.5589550324760238,0.5070422535211268,0.9230769230769231,0.6545454545454545,0.9493333333333334,1352,6,70,72
n_samples_5000_seed_0_svm,n_samples,5000,svm,0,5000,0.05,0.05,0.5644174488685386,0.4788732394366197,0.918918918918919,0.6296296296296297,0.9466666666666667,1352,6,74,68
n_samples_5000_seed_0_vqc_1,n_samples,5000,vqc_1,0,5000,0.05,0.05,0.113655774772946,0.29577464788732394,0.10396039603960396,0.15384615384615385,0.692,996,362,100,42
n_samples_1000_seed_2_vqc_4,n_samples,1000,vqc_4,2,1000,0.05,0.05,0.1423552240395428,0.21428571428571427,0.17142857142857143,0.19047619047619047,0.83,243,29,22,6
n_samples_1000_seed_2_vqc_3,n_samples,1000,vqc_3,2,1000,0.05,0.05,0.5096461716120599,0.32142857142857145,0.9,0.47368421052631576,0.9333333333333333,271,1,19,9
n_samples_1000_seed_2_vqc_2,n_samples,1000,vqc_2,2,1000,0.05,0.05,0.12461337484483033,0.0,0.0,0.0,0.9066666666666666,272,0,28,0
n_samples_1000_seed_2_random_forest,n_samples,1000,random_forest,2,1000,0.05,0.05,0.7028405732579939,0.6428571428571429,0.9473684210526315,0.7659574468085106,0.9633333333333334,271,1,10,18
n_samples_1000_seed_2_svm,n_samples,1000,svm,2,1000,0.05,0.05,0.6706086932759994,0.5714285714285714,0.9411764705882353,0.7111111111111111,0.9566666666666667,271,1,12,16
n_samples_1000_seed_2_vqc_1,n_samples,1000,vqc_1,2,1000,0.05,0.05,0.08618138613816415,0.32142857142857145,0.08653846153846154,0.13636363636363635,0.62,177,95,19,9
n_samples_1000_seed_4_vqc_4,n_samples,1000,vqc_4,4,1000,0.05,0.05,0.14279186060971977,0.10714285714285714,0.1111111111111111,0.10909090909090909,0.8366666666666667,248,24,25,3
n_samples_1000_seed_4_vqc_3,n_samples,1000,vqc_3,4,1000,0.05,0.05,0.3325861088690158,0.07142857142857142,0.6666666666666666,0.12903225806451613,0.91,271,1,26,2
n_samples_1000_seed_4_vqc_2,n_samples,1000,vqc_2,4,1000,0.05,0.05,0.1070011290051601,0.0,0.0,0.0,0.9066666666666666,272,0,28,0
n_samples_1000_seed_4_random_forest,n_samples,1000,random_forest,4,1000,0.05,0.05,0.6095005840399277,0.4642857142857143,0.8125,0.5909090909090909,0.94,269,3,15,13
n_samples_1000_seed_4_svm,n_samples,1000,svm,4,1000,0.05,0.05,0.6007469445254806,0.42857142857142855,0.9230769230769231,0.5853658536585366,0.9433333333333334,271,1,16,12
n_samples_1000_seed_4_vqc_1,n_samples,1000,vqc_1,4,1000,0.05,0.05,0.08123411285765006,0.21428571428571427,0.06896551724137931,0.10434782608695652,0.6566666666666666,191,81,22,6
n_samples_1000_seed_3_vqc_4,n_samples,1000,vqc_4,3,1000,0.05,0.05,0.15166829294837875,0.2413793103448276,0.14285714285714285,0.1794871794871795,0.7866666666666666,229,42,22,7
n_samples_1000_seed_3_vqc_3,n_samples,1000,vqc_3,3,1000,0.05,0.05,0.458653136186519,0.3448275862068966,1.0,0.5128205128205128,0.9366666666666666,271,0,19,10
n_samples_1000_seed_3_vqc_2,n_samples,1000,vqc_2,3,1000,0.05,0.05,0.14132290160987768,0.0,0.0,0.0,0.9033333333333333,271,0,29,0
n_samples_1000_seed_3_random_forest,n_samples,1000,random_forest,3,1000,0.05,0.05,0.5980503605152072,0.4827586206896552,1.0,0.6511627906976745,0.95,271,0,15,14
n_samples_1000_seed_3_svm,n_samples,1000,svm,3,1000,0.05,0.05,0.6197834307272745,0.5172413793103449,1.0,0.6818181818181818,0.9533333333333334,271,0,14,15
n_samples_1000_seed_3_vqc_1,n_samples,1000,vqc_1,3,1000,0.05,0.05,0.10337580885101044,0.06896551724137931,0.025974025974025976,0.03773584905660377,0.66,196,75,27,2
n_samples_1000_seed_1_vqc_4,n_samples,1000,vqc_4,1,1000,0.05,0.05,0.11149122169249026,0.10714285714285714,0.061224489795918366,0.07792207792207792,0.7633333333333333,226,46,25,3
n_samples_1000_seed_1_vqc_3,n_samples,1000,vqc_3,1,1000,0.05,0.05,0.18216164967370693,0.14285714285714285,0.25,0.18181818181818182,0.88,260,12,24,4
n_samples_1000_seed_1_vqc_2,n_samples,1000,vqc_2,1,1000,0.05,0.05,0.14938306438942062,0.0,0.0,0.0,0.9066666666666666,272,0,28,0
n_samples_1000_seed_1_random_forest,n_samples,1000,random_forest,1,1000,0.05,0.05,0.5597124241685704,0.5,0.9333333333333333,0.6511627906976745,0.95,271,1,14,14
n_samples_1000_seed_1_svm,n_samples,1000,svm,1,1000,0.05,0.05,0.5875879127644977,0.4642857142857143,0.9285714285714286,0.6190476190476191,0.9466666666666667,271,1,15,13
n_samples_1000_seed_1_vqc_1,n_samples,1000,vqc_1,1,1000,0.05,0.05,0.09857444560005944,0.21428571428571427,0.08108108108108109,0.11764705882352941,0.7,204,68,22,6
n_samples_1000_seed_0_vqc_4,n_samples,1000,vqc_4,0,1000,0.05,0.05,0.163462014752755,0.2413793103448276,0.175,0.2028985507246377,0.8166666666666667,238,33,22,7
n_samples_1000_seed_0_vqc_3,n_samples,1000,vqc_3,0,1000,0.05,0.05,0.2881278406103868,0.1724137931034483,1.0,0.29411764705882354,0.92,271,0,24,5
n_samples_1000_seed_0_vqc_2,n_samples,1000,vqc_2,0,1000,0.05,0.05,0.12054064915688126,0.0,0.0,0.0,0.9033333333333333,271,0,29,0
n_samples_1000_seed_0_random_forest,n_samples,1000,random_forest,0,1000,0.05,0.05,0.5149073108157349,0.3448275862068966,1.0,0.5128205128205128,0.9366666666666666,271,0,19,10
n_samples_1000_seed_0_svm,n_samples,1000,svm,0,1000,0.05,0.05,0.49201527940375617,0.3448275862068966,0.9090909090909091,0.5,0.9333333333333333,270,1,19,10
n_samples_1000_seed_0_vqc_1,n_samples,1000,vqc_1,0,1000,0.05,0.05,0.11052404721207518,0.3448275862068966,0.10869565217391304,0.1652892561983471,0.6633333333333333,189,82,19,10
label_noise_0.05_seed_2_vqc_4,label_noise,0.05,vqc_4,2,1000,0.05,0.05,0.13860453132651118,0.17857142857142858,0.13513513513513514,0.15384615384615385,0.8166666666666667,240,32,23,5
label_noise_0.05_seed_2_vqc_3,label_noise,0.05,vqc_3,2,1000,0.05,0.05,0.5083563986303605,0.32142857142857145,0.9,0.47368421052631576,0.9333333333333333,271,1,19,9
label_noise_0.05_seed_2_vqc_2,label_noise,0.05,vqc_2,2,1000,0.05,0.05,0.16709797885121155,0.0,0.0,0.0,0.9066666666666666,272,0,28,0
label_noise_0.05_seed_2_random_forest,label_noise,0.05,random_forest,2,1000,0.05,0.05,0.7028405732579939,0.6428571428571429,0.9473684210526315,0.7659574468085106,0.9633333333333334,271,1,10,18
label_noise_0.05_seed_2_svm,label_noise,0.05,svm,2,1000,0.05,0.05,0.6706086932759994,0.5714285714285714,0.9411764705882353,0.7111111111111111,0.9566666666666667,271,1,12,16
label_noise_0.05_seed_2_vqc_1,label_noise,0.05,vqc_1,2,1000,0.05,0.05,0.09794640648844649,0.2857142857142857,0.1,0.14814814814814814,0.6933333333333334,200,72,20,8
label_noise_0.05_seed_4_vqc_4,label_noise,0.05,vqc_4,4,1000,0.05,0.05,0.1357438154600452,0.07142857142857142,0.0625,0.06666666666666667,0.8133333333333334,242,30,26,2
label_noise_0.05_seed_4_vqc_3,label_noise,0.05,vqc_3,4,1000,0.05,0.05,0.31137445784040246,0.07142857142857142,0.6666666666666666,0.12903225806451613,0.91,271,1,26,2
label_noise_0.05_seed_4_vqc_2,label_noise,0.05,vqc_2,4,1000,0.05,0.05,0.09677863606650863,0.0,0.0,0.0,0.9066666666666666,272,0,28,0
label_noise_0.05_seed_4_random_forest,label_noise,0.05,random_forest,4,1000,0.05,0.05,0.6095005840399277,0.4642857142857143,0.8125,0.5909090909090909,0.94,269,3,15,13
label_noise_0.05_seed_4_svm,label_noise,0.05,svm,4,1000,0.05,0.05,0.6007469445254806,0.42857142857142855,0.9230769230769231,0.5853658536585366,0.9433333333333334,271,1,16,12
label_noise_0.05_seed_4_vqc_1,label_noise,0.05,vqc_1,4,1000,0.05,0.05,0.08571463732323426,0.21428571428571427,0.06741573033707865,0.10256410256410256,0.65,189,83,22,6
label_noise_0.05_seed_3_vqc_4,label_noise,0.05,vqc_4,3,1000,0.05,0.05,0.16112914484381735,0.27586206896551724,0.16326530612244897,0.20512820512820512,0.7933333333333333,230,41,21,8
label_noise_0.05_seed_3_vqc_3,label_noise,0.05,vqc_3,3,1000,0.05,0.05,0.4587881335235784,0.3448275862068966,1.0,0.5128205128205128,0.9366666666666666,271,0,19,10
label_noise_0.05_seed_3_vqc_2,label_noise,0.05,vqc_2,3,1000,0.05,0.05,0.1170035243201013,0.0,0.0,0.0,0.9033333333333333,271,0,29,0
label_noise_0.05_seed_3_random_forest,label_noise,0.05,random_forest,3,1000,0.05,0.05,0.5980503605152072,0.4827586206896552,1.0,0.6511627906976745,0.95,271,0,15,14
label_noise_0.05_seed_3_svm,label_noise,0.05,svm,3,1000,0.05,0.05,0.6197834307272745,0.5172413793103449,1.0,0.6818181818181818,0.9533333333333334,271,0,14,15
label_noise_0.05_seed_3_vqc_1,label_noise,0.05,vqc_1,3,1000,0.05,0.05,0.08883316587939437,0.10344827586206896,0.03896103896103896,0.05660377358490566,0.6666666666666666,197,74,26,3
label_noise_0.05_seed_1_vqc_4,label_noise,0.05,vqc_4,1,1000,0.05,0.05,0.12128321482868615,0.25,0.1320754716981132,0.1728395061728395,0.7766666666666666,226,46,21,7
label_noise_0.05_seed_1_vqc_3,label_noise,0.05,vqc_3,1,1000,0.05,0.05,0.1841507239406016,0.14285714285714285,0.23529411764705882,0.17777777777777778,0.8766666666666667,259,13,24,4
label_noise_0.05_seed_1_vqc_2,label_noise,0.05,vqc_2,1,1000,0.05,0.05,0.1335623929638126,0.0,0.0,0.0,0.9066666666666666,272,0,28,0
label_noise_0.05_seed_1_random_forest,label_noise,0.05,random_forest,1,1000,0.05,0.05,0.5597124241685704,0.5,0.9333333333333333,0.6511627906976745,0.95,271,1,14,14
label_noise_0.05_seed_1_svm,label_noise,0.05,svm,1,1000,0.05,0.05,0.5875879127644977,0.4642857142857143,0.9285714285714286,0.6190476190476191,0.9466666666666667,271,1,15,13
label_noise_0.05_seed_1_vqc_1,label_noise,0.05,vqc_1,1,1000,0.05,0.05,0.10533848033182752,0.25,0.09722222222222222,0.14,0.7133333333333334,207,65,21,7
label_noise_0.05_seed_0_vqc_4,label_noise,0.05,vqc_4,0,1000,0.05,0.05,0.18145462759791273,0.2413793103448276,0.20588235294117646,0.2222222222222222,0.8366666666666667,244,27,22,7
label_noise_0.05_seed_0_vqc_3,label_noise,0.05,vqc_3,0,1000,0.05,0.05,0.28781124549681214,0.1724137931034483,1.0,0.29411764705882354,0.92,271,0,24,5
label_noise_0.05_seed_0_vqc_2,label_noise,0.05,vqc_2,0,1000,0.05,0.05,0.12771472299913164,0.0,0.0,0.0,0.9033333333333333,271,0,29,0
label_noise_0.05_seed_0_random_forest,label_noise,0.05,random_forest,0,1000,0.05,0.05,0.5149073108157349,0.3448275862068966,1.0,0.5128205128205128,0.9366666666666666,271,0,19,10
label_noise_0.05_seed_0_svm,label_noise,0.05,svm,0,1000,0.05,0.05,0.49201527940375617,0.3448275862068966,0.9090909090909091,0.5,0.9333333333333333,270,1,19,10
label_noise_0.05_seed_0_vqc_1,label_noise,0.05,vqc_1,0,1000,0.05,0.05,0.11175852316734977,0.3448275862068966,0.11494252873563218,0.1724137931034483,0.68,194,77,19,10
label_noise_0.0_seed_2_vqc_4,label_noise,0.0,vqc_4,2,1000,0.05,0.0,0.08548144780049396,0.13333333333333333,0.044444444444444446,0.06666666666666667,0.8133333333333334,242,43,13,2
label_noise_0.0_seed_2_vqc_3,label_noise,0.0,vqc_3,2,1000,0.05,0.0,0.688100300875633,0.6,1.0,0.75,0.98,285,0,6,9
label_noise_0.0_seed_2_vqc_2,label_noise,0.0,vqc_2,2,1000,0.05,0.0,0.16634721624417956,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_2_random_forest,label_noise,0.0,random_forest,2,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_2_svm,label_noise,0.0,svm,2,1000,0.05,0.0,0.9921568627450981,0.9333333333333333,1.0,0.9655172413793104,0.9966666666666667,285,0,1,14
label_noise_0.0_seed_2_vqc_1,label_noise,0.0,vqc_1,2,1000,0.05,0.0,0.1172543170487311,0.5333333333333333,0.0851063829787234,0.14678899082568808,0.69,199,86,7,8
label_noise_0.0_seed_4_vqc_4,label_noise,0.0,vqc_4,4,1000,0.05,0.0,0.1108454276598288,0.3333333333333333,0.11904761904761904,0.17543859649122806,0.8433333333333334,248,37,10,5
label_noise_0.0_seed_4_vqc_3,label_noise,0.0,vqc_3,4,1000,0.05,0.0,0.5979754696842555,0.26666666666666666,1.0,0.42105263157894735,0.9633333333333334,285,0,11,4
label_noise_0.0_seed_4_vqc_2,label_noise,0.0,vqc_2,4,1000,0.05,0.0,0.058335505290674224,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_4_random_forest,label_noise,0.0,random_forest,4,1000,0.05,0.0,0.9958333333333333,0.8666666666666667,1.0,0.9285714285714286,0.9933333333333333,285,0,2,13
label_noise_0.0_seed_4_svm,label_noise,0.0,svm,4,1000,0.05,0.0,1.0,0.8666666666666667,1.0,0.9285714285714286,0.9933333333333333,285,0,2,13
label_noise_0.0_seed_4_vqc_1,label_noise,0.0,vqc_1,4,1000,0.05,0.0,0.03855613517150777,0.06666666666666667,0.012048192771084338,0.02040816326530612,0.68,203,82,14,1
label_noise_0.0_seed_3_vqc_4,label_noise,0.0,vqc_4,3,1000,0.05,0.0,0.08949119624322772,0.06666666666666667,0.022222222222222223,0.03333333333333333,0.8066666666666666,241,44,14,1
label_noise_0.0_seed_3_vqc_3,label_noise,0.0,vqc_3,3,1000,0.05,0.0,0.6561645928138763,0.2,1.0,0.3333333333333333,0.96,285,0,12,3
label_noise_0.0_seed_3_vqc_2,label_noise,0.0,vqc_2,3,1000,0.05,0.0,0.0891697927506226,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_3_random_forest,label_noise,0.0,random_forest,3,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_3_svm,label_noise,0.0,svm,3,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_3_vqc_1,label_noise,0.0,vqc_1,3,1000,0.05,0.0,0.06878166976675788,0.3333333333333333,0.07042253521126761,0.11627906976744186,0.7466666666666667,219,66,10,5
label_noise_0.0_seed_1_vqc_4,label_noise,0.0,vqc_4,1,1000,0.05,0.0,0.09986970369129769,0.13333333333333333,0.04878048780487805,0.07142857142857142,0.8266666666666667,246,39,13,2
label_noise_0.0_seed_1_vqc_3,label_noise,0.0,vqc_3,1,1000,0.05,0.0,0.09536755171305233,0.13333333333333333,0.08695652173913043,0.10526315789473684,0.8866666666666667,264,21,13,2
label_noise_0.0_seed_1_vqc_2,label_noise,0.0,vqc_2,1,1000,0.05,0.0,0.09255011937917124,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_1_random_forest,label_noise,0.0,random_forest,1,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_1_svm,label_noise,0.0,svm,1,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_1_vqc_1,label_noise,0.0,vqc_1,1,1000,0.05,0.0,0.04947935888510205,0.06666666666666667,0.014705882352941176,0.024096385542168676,0.73,218,67,14,1
label_noise_0.0_seed_0_vqc_4,label_noise,0.0,vqc_4,0,1000,0.05,0.0,0.05703434096929398,0.0,0.0,0.0,0.8633333333333333,259,26,15,0
label_noise_0.0_seed_0_vqc_3,label_noise,0.0,vqc_3,0,1000,0.05,0.0,0.6879931313483405,0.5333333333333333,1.0,0.6956521739130435,0.9766666666666667,285,0,7,8
label_noise_0.0_seed_0_vqc_2,label_noise,0.0,vqc_2,0,1000,0.05,0.0,0.15099421943269062,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_0_random_forest,label_noise,0.0,random_forest,0,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_0_svm,label_noise,0.0,svm,0,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_0_vqc_1,label_noise,0.0,vqc_1,0,1000,0.05,0.0,0.07027402278150663,0.4,0.06666666666666667,0.11428571428571428,0.69,201,84,9,6
label_noise_0.1_seed_2_vqc_4,label_noise,0.1,vqc_4,2,1000,0.05,0.1,0.12729286285321134,0.16666666666666666,0.12727272727272726,0.14432989690721648,0.7233333333333334,210,48,35,7
label_noise_0.1_seed_2_vqc_3,label_noise,0.1,vqc_3,2,1000,0.05,0.1,0.31319065396896495,0.11904761904761904,0.5,0.19230769230769232,0.86,253,5,37,5
label_noise_0.1_seed_2_vqc_2,label_noise,0.1,vqc_2,2,1000,0.05,0.1,0.2013643873634849,0.0,0.0,0.0,0.86,258,0,42,0
label_noise_0.1_seed_2_random_forest,label_noise,0.1,random_forest,2,1000,0.05,0.1,0.44678260670799697,0.30952380952380953,0.8666666666666667,0.45614035087719296,0.8966666666666666,256,2,29,13
label_noise_0.1_seed_2_svm,label_noise,0.1,svm,2,1000,0.05,0.1,0.4355720902815917,0.2857142857142857,0.8,0.42105263157894735,0.89,255,3,30,12
label_noise_0.1_seed_2_vqc_1,label_noise,0.1,vqc_1,2,1000,0.05,0.1,0.16318011777983887,0.38095238095238093,0.1702127659574468,0.23529411764705882,0.6533333333333333,180,78,26,16
label_noise_0.1_seed_4_vqc_4,label_noise,0.1,vqc_4,4,1000,0.05,0.1,0.18177306341299135,0.27906976744186046,0.21428571428571427,0.24242424242424243,0.75,213,44,31,12
label_noise_0.1_seed_4_vqc_3,label_noise,0.1,vqc_3,4,1000,0.05,0.1,0.2742352024352071,0.023255813953488372,0.5,0.044444444444444446,0.8566666666666667,256,1,42,1
label_noise_0.1_seed_4_vqc_2,label_noise,0.1,vqc_2,4,1000,0.05,0.1,0.1319867703737452,0.0,0.0,0.0,0.8566666666666667,257,0,43,0
label_noise_0.1_seed_4_random_forest,label_noise,0.1,random_forest,4,1000,0.05,0.1,0.30728162277106363,0.20930232558139536,0.6428571428571429,0.3157894736842105,0.87,252,5,34,9
label_noise_0.1_seed_4_svm,label_noise,0.1,svm,4,1000,0.05,0.1,0.36842622923338575,0.20930232558139536,0.75,0.32727272727272727,0.8766666666666667,254,3,34,9
label_noise_0.1_seed_4_vqc_1,label_noise,0.1,vqc_1,4,1000,0.05,0.1,0.1258682303648375,0.2558139534883721,0.12222222222222222,0.16541353383458646,0.63,178,79,32,11
label_noise_0.1_seed_3_vqc_4,label_noise,0.1,vqc_4,3,1000,0.05,0.1,0.1442476887070856,0.11363636363636363,0.11627906976744186,0.11494252873563218,0.7433333333333333,218,38,39,5
label_noise_0.1_seed_3_vqc_3,label_noise,0.1,vqc_3,3,1000,0.05,0.1,0.32990833951022625,0.11363636363636363,0.8333333333333334,0.2,0.8666666666666667,255,1,39,5
label_noise_0.1_seed_3_vqc_2,label_noise,0.1,vqc_2,3,1000,0.05,0.1,0.19172733925982838,0.0,0.0,0.0,0.8533333333333334,256,0,44,0
label_noise_0.1_seed_3_random_forest,label_noise,0.1,random_forest,3,1000,0.05,0.1,0.5054535427728628,0.3409090909090909,0.8333333333333334,0.4838709677419355,0.8933333333333333,253,3,29,15
label_noise_0.1_seed_3_svm,label_noise,0.1,svm,3,1000,0.05,0.1,0.5162793070517044,0.3409090909090909,0.9375,0.5,0.9,255,1,29,15
label_noise_0.1_seed_3_vqc_1,label_noise,0.1,vqc_1,3,1000,0.05,0.1,0.11037728830326447,0.1590909090909091,0.07,0.09722222222222222,0.5666666666666667,163,93,37,7
label_noise_0.1_seed_1_vqc_4,label_noise,0.1,vqc_4,1,1000,0.05,0.1,0.13906177936433275,0.13953488372093023,0.13333333333333333,0.13636363636363635,0.7466666666666667,218,39,37,6
label_noise_0.1_seed_1_vqc_3,label_noise,0.1,vqc_3,1,1000,0.05,0.1,0.1659354631703999,0.023255813953488372,0.08333333333333333,0.03636363636363636,0.8233333333333334,246,11,42,1
label_noise_0.1_seed_1_vqc_2,label_noise,0.1,vqc_2,1,1000,0.05,0.1,0.1652787121365354,0.0,0.0,0.0,0.8566666666666667,257,0,43,0
label_noise_0.1_seed_1_random_forest,label_noise,0.1,random_forest,1,1000,0.05,0.1,0.3953287617599787,0.27906976744186046,0.9230769230769231,0.42857142857142855,0.8933333333333333,256,1,31,12
label_noise_0.1_seed_1_svm,label_noise,0.1,svm,1,1000,0.05,0.1,0.4400203233341231,0.2558139534883721,0.9166666666666666,0.4,0.89,256,1,32,11
label_noise_0.1_seed_1_vqc_1,label_noise,0.1,vqc_1,1,1000,0.05,0.1,0.19883886108454812,0.32558139534883723,0.19444444444444445,0.24347826086956523,0.71,199,58,29,14
label_noise_0.1_seed_0_vqc_4,label_noise,0.1,vqc_4,0,1000,0.05,0.1,0.22301070998619726,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.76,221,36,36,7
label_noise_0.1_seed_0_vqc_3,label_noise,0.1,vqc_3,0,1000,0.05,0.1,0.45367968748256,0.16279069767441862,1.0,0.28,0.88,257,0,36,7
label_noise_0.1_seed_0_vqc_2,label_noise,0.1,vqc_2,0,1000,0.05,0.1,0.22287362135716615,0.0,0.0,0.0,0.8566666666666667,257,0,43,0
label_noise_0.1_seed_0_random_forest,label_noise,0.1,random_forest,0,1000,0.05,0.1,0.49383692599654594,0.32558139534883723,0.8235294117647058,0.4666666666666667,0.8933333333333333,254,3,29,14
label_noise_0.1_seed_0_svm,label_noise,0.1,svm,0,1000,0.05,0.1,0.538697688085396,0.3023255813953488,1.0,0.4642857142857143,0.9,257,0,30,13
